Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Sales
8202,08-11-2016,Keith Dawkins,Corporate,United States,New York City,New York,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,672.66,8,5381.288948
8203,08-11-2016,Keith Dawkins,Corporate,United States,New York City,New York,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,406.9,8,3255.17326
8204,08-11-2016,Keith Dawkins,Corporate,United States,New York City,New York,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,643.87,16,10301.90633
8205,08-11-2016,Keith Dawkins,Corporate,United States,New York City,New York,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,436.18,12,5234.207013
8206,08-11-2016,Keith Dawkins,Corporate,United States,New York City,New York,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,692.29,4,2769.157283
8207,26-04-2016,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,792.34,15,11885.03697
8208,26-04-2016,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,570.79,17,9703.385412
8209,20-09-2016,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,370.29,24,8887.026168
8210,20-09-2016,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",834.91,3,2504.733027
8211,07-09-2018,Dario Medina,Corporate,United States,Nashville,Tennessee,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,806.16,19,15317.02224
8212,07-11-2017,Michael Chen,Consumer,United States,Dallas,Texas,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",163.54,12,1962.449589
8213,07-11-2017,Michael Chen,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",517.46,3,1552.368435
8214,25-09-2016,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",255.78,22,5627.230002
8215,25-09-2016,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,706.56,5,3532.808232
8216,25-09-2016,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,138.06,8,1104.46644
8217,25-09-2016,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,304.99,22,6709.873139
8218,03-10-2015,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,35.23,9,317.1064501
8219,03-10-2015,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,501.64,24,12039.45397
8220,03-10-2015,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,635.16,4,2540.637834
8221,03-10-2015,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,410.33,13,5334.330081
8222,03-10-2015,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,366.39,13,4763.066592
8223,18-02-2015,Aaron Bergman,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,709.18,23,16311.1162
8224,12-06-2017,Erin Ashbrook,Corporate,United States,Pasadena,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",926.04,12,11112.46856
8225,12-06-2017,Erin Ashbrook,Corporate,United States,Pasadena,California,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,309.6,4,1238.383641
8226,01-11-2018,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,596.43,8,4771.411127
8227,01-11-2018,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,863.13,2,1726.257701
8228,04-04-2017,Becky Castell,Home Office,United States,Troy,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",371.14,18,6680.436467
8229,04-04-2017,Becky Castell,Home Office,United States,Troy,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",615.84,18,11085.18805
8230,04-04-2017,Becky Castell,Home Office,United States,Troy,New York,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,645.25,2,1290.503572
8231,30-06-2017,Philip Fox,Consumer,United States,Sandy Springs,Georgia,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,834.73,19,15859.87947
8232,30-06-2017,Philip Fox,Consumer,United States,Sandy Springs,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,909.61,17,15463.35562
8233,22-09-2015,Sanjit Engle,Consumer,United States,San Jose,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",709.31,5,3546.555158
8234,22-09-2015,Sanjit Engle,Consumer,United States,San Jose,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,134.69,12,1616.226894
8235,01-05-2018,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,631.91,14,8846.751735
8236,01-05-2018,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,425.2,13,5527.548711
8237,01-05-2018,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,514.55,6,3087.329379
8238,20-10-2018,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,597.9,1,597.8964345
8239,20-10-2018,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",920.51,9,8284.574848
8240,20-10-2018,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,380.3,10,3802.983007
8241,20-10-2018,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,655.77,22,14426.86502
8242,01-09-2015,Lena Hernandez,Consumer,United States,New York City,New York,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,845.02,2,1690.03623
8243,01-09-2015,Lena Hernandez,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,894.83,11,9843.123595
8244,12-08-2015,Ben Wallace,Consumer,United States,San Francisco,California,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,185.15,19,3517.78588
8245,12-08-2015,Ben Wallace,Consumer,United States,San Francisco,California,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",319.12,11,3510.36391
8246,19-08-2015,Bill Shonely,Corporate,United States,Columbus,Georgia,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,295.66,18,5321.936451
8247,10-05-2016,Dennis Pardue,Home Office,United States,Aurora,Illinois,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,784.29,10,7842.924177
8248,10-05-2016,Dennis Pardue,Home Office,United States,Aurora,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,492.72,7,3449.014676
8249,10-05-2017,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,959.98,22,21119.53586
8250,05-03-2016,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",208.01,14,2912.204739
8251,05-03-2016,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,665.23,23,15300.34401
8252,05-03-2016,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,999.87,15,14998.10911
8253,05-03-2016,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",268.96,18,4841.275515
8254,12-08-2018,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,783.53,22,17237.56598
8255,12-08-2018,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,46.02,10,460.1810417
8256,12-08-2018,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,876.42,19,16652.03013
8257,12-08-2018,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,560.14,13,7281.875933
8258,12-08-2018,Dana Kaydos,Consumer,United States,Seattle,Washington,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",570.62,21,11983.00217
8259,12-08-2018,Dana Kaydos,Consumer,United States,Seattle,Washington,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,2.74,18,49.3961728
8260,26-06-2017,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",399.44,9,3594.953505
8261,26-06-2017,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,755.79,25,18894.67078
8262,26-06-2017,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",656.2,4,2624.813316
8263,15-12-2017,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,926.29,3,2778.884524
8264,13-09-2016,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,918.99,6,5513.911863
8265,30-12-2015,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,971.63,8,7773.01252
8266,30-12-2015,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",1.17,3,3.516855843
8267,29-04-2015,Katherine Hughes,Consumer,United States,Dover,Delaware,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,924.47,23,21262.86997
8268,30-01-2018,Liz Preis,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,123.63,17,2101.758034
8269,30-01-2018,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,313.75,4,1254.996733
8270,30-01-2018,Liz Preis,Consumer,United States,Aurora,Illinois,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,447.52,1,447.5227208
8271,30-01-2018,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",333,3,999.0133393
8272,25-12-2017,Joe Elijah,Consumer,United States,New York City,New York,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,691.06,10,6910.555798
8273,20-10-2017,Muhammed Yedwab,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,48.71,19,925.5075663
8274,13-06-2016,Frank Carlisle,Home Office,United States,Springfield,Ohio,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,740.91,17,12595.45312
8275,30-06-2018,Neil Ducich,Corporate,United States,Mount Vernon,New York,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",245.37,21,5152.72184
8276,26-06-2016,Dennis Bolton,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),191.99,12,2303.901462
8277,21-02-2017,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,532.78,3,1598.353147
8278,21-02-2017,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,728.44,13,9469.698377
8279,21-02-2017,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,839.89,1,839.8850262
8280,22-04-2018,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,72.21,25,1805.151896
8281,09-05-2018,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",85.06,1,85.05543071
8282,09-05-2018,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,453.63,14,6350.866156
8283,21-12-2016,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,760.81,6,4564.83722
8284,21-12-2016,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",155.39,24,3729.314579
8285,21-12-2016,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,746.62,20,14932.46532
8286,21-12-2016,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",805.16,10,8051.648616
8287,12-08-2015,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,227.43,2,454.8610765
8288,12-08-2015,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,681.6,18,12268.74797
8289,12-08-2015,Duane Huffman,Home Office,United States,Miami,Florida,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,292.06,20,5841.195032
8290,12-08-2015,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,308.84,24,7412.226054
8291,12-08-2015,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,121.78,19,2313.77819
8292,12-08-2015,Duane Huffman,Home Office,United States,Miami,Florida,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,508.82,13,6614.610079
8293,11-12-2016,Lena Creighton,Consumer,United States,Troy,Ohio,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,235.55,6,1413.270731
8294,03-11-2018,Jack O'Briant,Corporate,United States,Seattle,Washington,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,257.8,5,1288.999822
8295,13-03-2018,Meg Tillman,Consumer,United States,New York City,New York,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,234.98,4,939.9077606
8296,30-05-2017,Edward Becker,Corporate,United States,Arlington,Virginia,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",102.08,10,1020.800027
8297,30-05-2017,Edward Becker,Corporate,United States,Arlington,Virginia,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,69.68,9,627.1296363
8298,05-07-2016,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,483.9,15,7258.571748
8299,05-07-2016,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,890.79,16,14252.57139
8300,11-03-2015,Richard Bierner,Consumer,United States,Roseville,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,407.85,6,2447.087635
8301,20-04-2016,Olvera Toch,Consumer,United States,Detroit,Michigan,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,68.27,19,1297.196328
8302,26-07-2018,George Zrebassa,Corporate,United States,Los Angeles,California,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,641.17,23,14746.94113
8303,26-07-2018,George Zrebassa,Corporate,United States,Los Angeles,California,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",28.48,15,427.2162795
8304,31-10-2015,Nancy Lomonaco,Home Office,United States,San Francisco,California,West,TEC-PH-10003092,Technology,Phones,Motorola L804,988.05,21,20749.01175
8305,03-11-2018,Bruce Geld,Consumer,United States,Bakersfield,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",457.67,19,8695.742909
8306,11-08-2017,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,192.4,22,4232.813907
8307,11-08-2017,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,527.39,18,9492.931001
8308,11-08-2017,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",684.68,24,16432.26437
8309,25-07-2017,Becky Castell,Home Office,United States,San Francisco,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,532.88,8,4263.065094
8310,01-03-2015,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,64.65,19,1228.37338
8311,01-03-2015,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,976.77,6,5860.628918
8312,26-01-2018,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,29.85,16,477.6182922
8313,26-01-2018,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,826.63,17,14052.76238
8314,12-07-2015,Paul Van Hugh,Home Office,United States,League City,Texas,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,668.93,20,13378.53341
8315,12-07-2015,Paul Van Hugh,Home Office,United States,League City,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,429.75,9,3867.757744
8316,12-07-2015,Paul Van Hugh,Home Office,United States,League City,Texas,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,412.48,8,3299.821503
8317,12-07-2015,Paul Van Hugh,Home Office,United States,League City,Texas,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,413.01,9,3717.096899
8318,11-04-2018,Henry MacAllister,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,196.19,4,784.7757995
8319,11-04-2018,Henry MacAllister,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,745.85,1,745.8549248
8320,13-11-2018,Erin Mull,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",790.75,7,5535.278107
8321,05-12-2016,Sandra Flanagan,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",173.31,9,1559.80218
8322,26-09-2017,Shahid Collister,Consumer,United States,Houston,Texas,Central,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,1.72,25,43.12257641
8323,19-11-2017,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,837.1,13,10882.3326
8324,19-11-2017,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",668.85,8,5350.79495
8325,08-09-2018,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",29.81,19,566.332675
8326,08-09-2018,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,874.79,4,3499.143307
8327,21-07-2018,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,483.04,19,9177.695866
8328,21-07-2018,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,148.76,25,3718.902814
8329,06-10-2018,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,163.65,12,1963.821579
8330,06-10-2018,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,91.8,19,1744.292558
8331,07-11-2018,Frank Preis,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,213.53,11,2348.87171
8332,09-03-2017,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",608.71,6,3652.276986
8333,09-03-2017,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",138.94,24,3334.641592
8334,09-03-2017,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,5.04,13,65.51727874
8335,09-03-2017,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,804.65,4,3218.594046
8336,13-05-2018,Carl Weiss,Home Office,United States,Newark,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,627.02,5,3135.103847
8337,02-07-2017,Katherine Hughes,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,50.94,3,152.8085432
8338,27-12-2015,Tamara Chand,Corporate,United States,Decatur,Alabama,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,67.34,15,1010.148283
8339,27-12-2015,Tamara Chand,Corporate,United States,Decatur,Alabama,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,851.65,4,3406.596043
8340,13-04-2018,Yana Sorensen,Corporate,United States,Hesperia,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",867.7,22,19089.43364
8341,14-11-2015,Chris Cortes,Consumer,United States,Chesapeake,Virginia,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,256.07,23,5889.606643
8342,11-06-2018,Zuschuss Donatelli,Consumer,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,161.36,5,806.7994383
8343,25-11-2017,Jay Kimmel,Consumer,United States,Huntsville,Alabama,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,573.15,22,12609.23015
8344,21-03-2015,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,697.19,18,12549.42996
8345,21-03-2015,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,672.5,23,15467.60603
8346,21-03-2015,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,695.28,9,6257.509341
8347,30-04-2016,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",437.39,19,8310.417784
8348,30-04-2016,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",24.32,2,48.63776324
8349,30-04-2016,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",563.49,19,10706.31536
8350,30-04-2016,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",254.76,5,1273.811285
8351,30-04-2016,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),40.18,7,281.2457278
